ID,pace,shooting,passing,dribbling,defending,physic
152999,76,72,72,82,40,66
153177,77,78,68,84,43,67
154472,38,79,64,66,41,81
155887,65,68,77,75,69,80
155984,46,64,72,66,75,77
156092,,,,,,
156432,46,78,69,68,44,77
156433,,,,,,
157304,65,61,69,59,76,72
162131,31,76,61,66,33,71
162369,43,78,68,72,43,71
163155,,,,,,
163761,63,38,46,53,77,76
164464,75,76,63,71,39,68
165526,43,33,41,49,78,82
165536,37,33,55,56,77,78
166072,51,40,49,52,80,65
167553,81,50,67,71,75,78
167669,62,73,78,75,49,64
168607,78,46,72,77,73,63
169426,70,51,68,67,76,74
169596,45,37,49,50,77,84
169792,76,75,68,75,41,67
170320,72,64,67,72,77,76
170369,84,74,74,81,33,52
170370,67,67,78,79,66,69
170719,88,67,75,81,30,40
170733,84,70,71,80,35,60
171018,51,66,75,73,66,76
171828,78,80,72,80,35,70
172233,76,65,76,78,70,77
172290,65,71,74,76,66,71
173030,70,72,74,80,64,74
173818,65,78,67,81,27,61
175254,69,74,63,72,44,80
175895,64,72,77,73,66,77
176237,72,76,62,69,32,86
176285,62,52,48,49,77,77
176571,75,73,73,79,56,76
176919,,,,,,
176994,,,,,,
177159,82,67,73,77,67,67
177666,77,75,69,72,46,77
178213,51,71,72,73,72,74
178250,52,66,68,68,76,86
178625,48,59,73,69,74,73
179560,85,72,73,80,31,57
181098,52,51,76,70,77,70
181262,65,52,58,63,76,80
182744,76,65,71,74,75,78
182836,47,78,61,68,44,80
182862,69,62,71,75,77,71
182879,77,77,78,77,32,63
182882,67,58,70,69,75,84
182896,75,59,70,76,74,72
182945,84,73,71,79,42,60
183125,56,78,66,69,35,84
183332,81,71,70,81,44,57
183389,82,76,71,76,29,75
183491,64,39,59,54,76,78
183512,77,58,67,70,75,80
183569,77,73,69,80,38,71
183666,,,,,,
183820,80,67,76,77,36,60
183871,85,72,70,80,44,65
184501,73,69,68,67,77,79
184716,69,65,74,77,73,73
185090,92,75,68,77,31,66
185132,36,66,67,66,78,78
185174,74,64,75,79,72,69
185181,,,,,,
185195,81,72,56,78,36,78
186115,79,55,69,74,75,71
186146,80,74,70,77,43,75
186395,74,74,75,76,53,66
186521,47,44,60,50,76,77
186589,59,59,73,68,72,79
186805,90,70,71,81,29,62
186905,62,76,67,74,47,80
186953,,,,,,
187517,67,41,58,45,77,81
188041,75,64,74,75,73,72
188155,69,65,72,76,74,76
188268,93,72,68,81,39,56
188414,62,71,76,79,49,50
188802,76,51,67,66,76,78
188879,71,55,65,67,74,85
188955,78,76,69,77,30,72
189060,66,51,60,65,77,76
189157,82,69,69,82,32,75
189196,83,74,70,74,38,81
189250,68,75,55,69,34,78
189324,,,,,,
189390,72,59,73,72,75,77
189410,66,55,75,74,72,76
189506,60,63,80,73,75,68
189508,51,71,79,77,47,61
190143,72,51,70,71,76,69
190531,63,42,55,50,77,82
190674,71,64,75,75,75,78
190799,57,77,73,72,75,74
191053,72,59,71,76,76,81
191628,,,,,,
192012,64,46,62,70,78,68
192073,71,69,76,78,70,70
192350,89,66,72,80,39,52
192358,,,,,,
192715,53,35,58,48,75,76
192722,76,74,75,78,42,63
192841,73,70,76,81,61,60
193011,54,33,54,60,77,74
193158,63,72,73,75,67,74
193470,74,55,73,74,76,70
193714,53,40,61,54,76,79
193862,47,36,50,48,79,77
193887,77,74,73,78,39,72
194644,79,61,71,73,75,72
195671,60,78,57,68,37,71
196150,63,78,72,77,28,74
197225,69,70,78,79,44,69
197756,77,75,70,79,46,74
197891,76,75,67,79,30,56
198077,81,69,73,79,33,59
198129,68,57,66,73,74,79
198140,76,76,68,75,43,79
198683,69,79,71,76,26,66
199393,57,50,60,57,77,83
199559,61,75,49,69,27,71
199577,38,41,65,62,79,72
199667,65,49,60,65,77,76
199737,80,78,72,77,31,66
199852,74,77,70,73,39,78
199915,43,39,53,61,77,76
199952,69,71,77,79,44,50
200054,65,59,74,73,75,74
200215,66,62,70,72,77,77
200228,34,33,51,46,74,81
200677,60,36,48,60,78,78
201049,70,31,44,59,79,73
201095,,,,,,
201118,79,66,70,76,73,71
201533,85,71,71,82,29,72
201884,76,73,76,77,66,66
201922,67,61,64,59,77,80
202316,77,61,69,70,75,81
202493,91,67,72,81,70,72
202789,,,,,,
202884,80,64,70,79,75,76
203535,73,72,75,78,70,79
203843,79,66,69,67,73,77
203888,34,35,46,42,79,81
204077,88,73,68,80,31,65
204338,63,50,59,64,78,75
204472,83,66,70,78,74,72
204819,57,77,62,70,60,84
205201,73,70,72,73,75,83
205295,77,75,71,78,43,69
205427,82,73,67,77,35,76
205566,86,65,68,78,70,72
205569,61,66,84,76,63,65
205632,78,75,74,75,56,80
206198,62,37,64,59,78,76
206225,78,78,73,78,53,66
207537,91,61,70,80,71,80
207707,78,60,71,75,73,74
207732,79,77,62,75,40,71
207791,83,67,65,72,55,81
208379,68,45,49,60,79,74
209981,,,,,,
210214,64,72,73,74,61,65
211101,,,,,,
211147,86,69,76,80,57,62
211241,84,70,69,77,72,65
211354,68,71,75,77,72,75
211381,81,68,72,85,27,48
212096,70,74,74,82,41,62
212212,66,57,64,72,76,80
212442,,,,,,
212456,91,74,70,80,47,71
212626,74,76,52,70,44,77
212678,78,59,74,74,73,71
212755,70,59,69,72,75,78
212878,69,78,59,70,38,81
213135,78,74,67,74,27,72
213629,67,56,70,74,76,79
213666,71,62,75,79,61,78
214040,87,55,64,78,71,81
214092,73,63,74,77,30,63
214097,71,72,77,75,58,70
214332,55,61,69,69,75,80
215051,65,51,50,62,77,73
215079,69,63,75,74,71,79
215330,78,71,74,79,37,67
215399,68,49,63,60,77,74
215699,76,38,64,75,75,69
216373,75,50,67,76,73,71
216643,69,61,74,75,76,66
217940,75,37,58,58,76,74
219411,91,73,67,81,37,57
219681,79,65,72,74,73,73
220253,79,77,69,80,33,60
220407,,,,,,
220854,77,71,74,74,70,68
220925,77,71,70,79,58,70
220932,,,,,,
220948,66,59,66,70,71,70
221016,60,51,68,71,76,78
221491,71,34,62,69,78,75
223033,68,30,52,62,78,72
223058,80,68,73,78,72,66
223597,83,40,64,76,71,66
223689,62,75,56,67,36,83
224116,56,78,53,71,29,80
224294,71,64,75,78,67,69
224309,67,75,74,76,66,66
224425,85,71,72,76,60,73
224933,88,74,60,77,29,64
225018,74,75,63,72,51,80
225028,44,67,67,69,71,74
225199,76,64,76,78,67,56
225474,81,65,70,79,74,73
225953,88,71,69,83,31,67
226078,84,72,73,79,35,65
226166,81,36,65,69,77,75
226168,66,63,71,77,69,77
226229,75,43,57,65,77,73
226378,67,75,55,72,31,80
227127,,,,,,
227950,67,49,57,61,75,76
228618,87,63,72,79,71,77
228702,73,56,79,85,66,65
228881,79,43,68,73,76,71
228941,79,74,62,77,43,75
229261,78,56,74,74,78,82
229476,61,46,60,67,78,76
229636,74,74,72,78,40,69
229773,82,53,61,63,77,78
230020,74,66,76,76,62,74
230183,82,67,71,71,74,86
230379,61,39,52,54,78,83
230463,80,68,77,77,36,63
230524,81,77,60,73,24,64
230613,70,50,73,77,73,75
230685,75,73,75,76,55,67
231361,66,33,46,59,76,79
231691,,,,,,
231943,83,71,68,80,37,77
232862,91,72,72,80,37,54
232883,68,68,76,78,68,65
233631,89,73,67,82,46,67
234226,64,42,56,57,79,75
234236,73,74,69,80,36,66
235805,83,73,69,82,44,66
235889,82,74,73,81,37,50
236295,71,38,68,72,78,65
236791,67,73,76,76,52,73
237715,76,74,56,74,29,71
238794,93,72,64,81,29,60
14907,,,,,,
45595,31,38,53,45,80,69
47201,,,,,,
114764,,,,,,
138456,71,74,73,78,46,67
139062,,,,,,
139968,,,,,,
140384,69,74,65,72,28,74
142780,65,48,60,61,76,76
142784,51,56,70,72,80,73
142959,,,,,,
143121,70,69,78,81,61,66
143699,77,63,72,77,73,70
144429,76,63,75,74,72,69
146296,,,,,,
146952,,,,,,
146963,69,50,67,63,75,77
149185,66,56,69,64,76,72
152554,79,43,67,74,75,68
152814,65,77,64,70,29,73
152879,44,66,76,73,72,74
152993,42,57,56,44,76,84
154950,75,69,75,77,75,70
155897,62,76,70,76,40,69
157217,80,67,77,75,66,78
157492,61,66,79,77,38,60
157665,35,40,49,48,78,72
158138,68,73,75,76,44,64
158777,,,,,,
158905,40,67,77,74,75,66
158942,83,69,71,75,71,75
159028,50,47,56,58,78,71
161805,67,64,71,71,74,77
161938,56,76,64,69,39,75
163301,,,,,,
163488,83,63,69,70,73,80
163824,52,43,53,59,75,76
164985,70,77,72,77,37,68
165321,64,60,70,71,77,75
167665,56,60,68,70,73,70
168326,66,51,55,61,76,79
169051,65,77,74,75,66,83
170923,80,57,69,69,73,72
171875,79,74,76,79,69,76
171972,57,63,72,72,70,75
172018,47,37,61,48,76,80
172143,55,74,81,76,61,62
172203,,,,,,
172768,56,65,76,72,65,68
172937,35,77,60,68,42,70
173204,72,58,69,72,77,73
173432,64,49,64,62,73,74
174381,56,70,77,72,67,67
176483,50,39,59,44,76,78
176894,71,72,75,78,45,62
177019,58,37,62,65,79,71
177134,73,77,71,70,46,73
177390,61,74,75,76,65,72
178031,64,46,65,63,76,79
178115,76,74,72,78,52,68
178160,60,69,76,72,72,74
179696,66,64,74,73,74,77
179746,53,76,64,70,44,80
179954,,,,,,
180283,61,72,79,74,64,69
181318,53,65,74,73,70,76
181402,69,57,67,71,73,82
182152,72,76,73,78,59,65
182168,35,32,57,58,78,73
182184,59,65,74,70,71,78
182629,,,,,,
182736,,,,,,
182888,53,53,71,66,76,76
182941,65,52,53,56,75,78
183129,56,52,53,55,77,74
183130,73,68,75,77,57,68
183394,74,72,74,74,64,84
183426,68,39,65,63,77,73
183526,72,74,74,79,38,61
183546,68,55,65,68,75,80
183568,52,29,48,43,77,73
183714,63,77,54,65,38,77
183766,61,41,50,50,77,75
183883,77,72,73,78,45,64
183895,75,71,73,77,52,49
183982,71,76,65,73,39,69
184190,52,33,54,47,76,74
184271,64,70,72,73,74,80
184392,73,58,68,75,77,69
184469,62,71,74,73,68,72
184789,46,76,60,70,40,78
184858,71,75,63,71,34,72
184999,74,70,75,76,73,71
185163,57,44,46,53,78,74
185373,76,74,74,75,48,70
186197,79,70,74,80,40,61
186200,76,74,72,78,45,71
186330,76,51,68,75,74,72
186405,72,75,69,74,45,74
186801,72,65,61,69,76,85
186961,73,71,58,72,28,76
187075,70,79,70,74,42,64
187132,63,49,58,66,75,78
187570,,,,,,
187688,31,74,80,79,36,60
187702,74,71,76,76,57,71
188044,80,74,66,79,33,70
188045,89,70,70,73,47,72
188154,70,67,78,78,51,71
188166,86,70,69,77,40,69
188397,68,74,72,74,43,71
188428,89,73,64,73,38,65
188536,75,74,74,76,55,65
188554,71,69,76,81,34,60
188599,72,77,67,78,36,64
189043,81,60,71,73,72,70
189127,73,32,55,57,75,78
189225,76,74,64,75,38,76
189595,75,73,75,76,57,70
189725,66,69,75,74,61,63
189860,78,58,70,80,72,69
189908,,,,,,
189945,79,70,74,74,38,65
189963,53,77,59,70,38,72
190014,87,74,72,77,40,64
190059,79,69,71,77,72,76
190761,73,71,76,78,71,70
190854,73,39,66,74,74,67
190919,72,77,71,78,48,59
190971,68,63,69,75,71,77
191032,83,68,74,80,43,73
191783,81,70,71,77,57,79
192242,67,73,75,73,72,75
192427,80,56,74,76,72,65
192445,69,75,51,68,38,80
192622,45,42,52,46,75,79
192708,68,76,75,74,54,71
192904,56,27,60,59,75,79
193290,79,74,71,77,35,76
193311,66,58,69,70,75,71
193338,73,73,59,75,29,64
193839,72,66,75,77,70,73
193869,52,40,59,53,75,84
194079,78,65,73,80,52,69
194201,62,42,52,61,75,81
194222,59,41,55,47,75,81
194365,68,72,68,78,54,71
194728,72,73,69,75,36,82
194781,,,,,,
194806,64,43,59,60,76,78
194846,85,44,69,75,69,72
195038,85,69,70,81,37,57
195087,43,55,64,64,74,78
195363,61,53,62,59,74,80
195859,77,73,64,76,31,68
195860,70,39,50,46,76,82
196142,54,69,79,76,45,64
196143,85,76,71,77,38,81
196318,87,69,68,79,44,54
196899,85,71,69,78,29,57
197117,83,66,73,80,31,55
197231,73,76,55,72,35,71
198198,65,48,53,57,75,76
198352,60,40,55,52,78,75
198368,57,66,71,73,72,71
198640,76,74,75,79,36,57
198946,72,55,65,71,77,74
198949,84,63,69,76,72,76
199151,92,70,67,81,29,56
199158,69,66,68,68,71,79
199422,65,65,75,75,67,70
199493,,,,,,
199626,69,71,74,77,72,64
199652,71,69,77,77,59,66
199739,68,75,75,78,53,67
199829,46,61,74,65,71,77
199977,35,63,74,68,71,70
200197,62,77,58,70,38,67
200206,78,75,73,78,30,50
200278,58,53,64,67,74,80
200469,68,67,75,78,66,65
200630,93,66,70,78,42,59
200798,,,,,,
201013,70,75,60,66,33,80
201858,81,76,72,78,44,64
201878,69,72,79,78,42,63
201893,47,66,73,72,72,73
201938,89,71,67,80,55,66
201988,48,28,49,50,76,74
202024,69,67,74,73,70,67
202088,82,68,69,77,37,72
202135,75,67,72,76,76,80
202410,,,,,,
202501,79,45,66,70,71,78
202515,82,71,73,80,24,55
202750,63,35,56,53,75,80
202828,70,68,77,77,67,69
202851,87,75,68,82,35,56
203128,66,54,67,70,76,77
203485,71,43,64,67,79,75
203895,59,65,74,78,50,57
203965,82,72,71,79,41,68
203980,75,73,76,77,40,64
204105,79,52,69,75,73,75
204366,75,76,70,72,36,74
204538,83,77,64,76,32,58
204713,84,73,73,78,40,71
205069,78,60,73,84,71,64
205257,75,69,72,80,34,69
205469,72,30,50,38,78,80
205855,74,72,61,75,32,77
205897,66,61,70,74,73,73
205965,87,60,68,74,72,74
205995,78,62,78,78,71,75
206516,62,60,74,78,66,64
206517,74,63,73,80,37,55
206655,78,76,70,80,39,64
207412,62,80,81,74,45,59
207421,83,78,71,81,29,62
207441,72,76,69,79,43,62
208004,66,49,65,66,78,77
208017,48,79,55,67,40,85
208053,80,70,74,77,37,49
208141,58,68,73,79,73,76
208224,73,69,75,78,50,62
208230,58,66,70,70,76,79
208449,64,46,63,62,77,72
208461,68,65,70,70,78,80
208498,77,74,64,74,32,70
208622,82,75,61,80,38,63
209620,78,50,66,76,73,69
209827,79,74,69,77,35,76
210315,70,79,56,71,35,71
210538,66,72,82,74,72,72
210625,91,47,67,70,70,81
210648,52,20,42,48,76,81
210736,77,59,66,77,70,61
210761,82,70,74,78,64,72
210862,50,32,46,50,78,71
210950,78,72,71,81,46,62
211263,62,38,53,61,76,78
211302,81,73,58,77,24,68
211321,87,71,54,74,23,66
211385,81,62,72,75,71,75
211408,72,63,71,75,72,73
211927,74,71,74,77,56,72
212204,64,35,47,53,79,76
212219,77,40,61,68,76,77
212230,73,75,77,81,33,50
212491,86,63,72,81,70,70
212602,64,40,62,64,74,73
212722,93,51,64,75,71,74
212888,67,26,50,60,77,75
212911,92,67,68,79,29,56
213582,59,79,79,82,34,70
213648,62,64,74,75,71,75
213655,77,62,70,81,28,64
213814,83,67,73,81,40,62
213874,78,70,73,76,71,72
213899,72,40,58,66,73,83
214047,75,72,72,74,68,79
214770,69,67,71,71,69,83
214989,83,73,69,78,49,65
215162,52,60,57,54,75,79
215223,,,,,,
215559,76,66,74,76,67,70
215590,76,73,62,80,43,63
215639,80,67,71,80,56,63
215716,57,76,53,67,27,80
215930,69,51,58,63,75,75
216054,58,64,70,68,74,77
216145,68,31,45,59,77,71
216158,80,64,73,75,72,78
216258,93,69,65,79,33,61
216349,76,64,77,80,45,44
216437,68,28,44,48,77,73
216774,60,46,59,57,75,74
216796,75,73,73,78,44,54
216820,92,71,66,81,29,65
217196,55,32,55,58,77,76
217648,86,60,68,82,44,51
217731,70,78,63,78,30,63
219258,47,42,46,55,76,82
219571,60,69,72,74,69,74
219581,65,29,61,58,75,79
219953,78,69,75,75,47,64
220295,87,75,67,75,39,73
220334,78,73,74,79,35,63
220414,71,56,70,67,72,77
220604,,,,,,
220633,87,70,68,82,27,57
220905,74,66,64,73,77,72
221354,59,31,56,58,77,72
221363,65,75,74,74,61,75
221695,76,63,75,79,71,79
222357,78,71,67,75,34,76
222558,87,63,72,74,72,74
223188,81,61,70,76,73,75
223273,63,70,73,76,67,77
223517,68,66,71,73,75,76
223578,74,77,57,69,31,77
223608,59,74,73,71,58,75
223641,58,34,56,52,76,76
224075,80,68,73,76,72,69
224179,62,79,61,71,29,76
224232,78,59,75,78,67,65
224394,77,74,72,82,46,67
224540,88,73,58,79,39,72
224811,70,53,52,48,77,81
224883,68,74,61,66,42,79
225024,70,42,63,65,76,73
225100,77,30,58,67,76,75
225126,66,67,71,73,77,71
225201,82,67,71,77,63,68
225713,86,76,62,79,30,62
226491,89,53,69,73,71,79
226537,62,77,57,70,32,73
226592,79,70,74,77,68,67
226601,68,31,36,45,77,74
227535,70,54,71,80,70,71
228302,81,69,70,77,53,68
228336,55,58,74,76,67,63
228414,81,73,71,81,39,62
228579,78,53,72,77,71,68
228650,76,59,72,83,43,55
228687,75,78,61,75,29,67
228717,77,73,69,78,41,64
229092,89,67,68,79,56,70
229148,91,58,70,77,71,71
229167,90,69,68,79,38,63
229453,83,70,68,81,38,64
229558,79,36,59,61,74,80
229593,78,67,74,84,41,69
229594,71,66,73,80,34,54
229984,76,48,69,75,74,69
230197,76,48,69,75,74,70
230224,47,46,56,53,75,79
230230,58,50,61,49,76,79
230250,74,64,69,70,74,78
230317,,,,,,
230318,,,,,,
230337,85,63,75,77,71,72
230371,82,54,71,73,75,65
230388,64,40,54,51,76,78
230453,65,53,63,61,74,83
230502,76,76,61,73,30,64
230528,55,40,58,59,77,76
230578,58,37,49,52,75,79
231280,80,68,71,76,43,61
231633,60,31,50,49,76,79
231887,73,73,75,77,47,71
231969,71,76,79,73,60,72
232144,69,39,53,59,77,72
232226,,,,,,
232411,75,75,74,80,69,65
232656,92,56,65,74,73,77
232665,50,54,70,71,75,68
233138,81,75,66,76,30,66
234045,90,74,65,81,34,55
235042,67,70,79,74,58,71
235353,93,69,66,78,22,64
235374,79,57,74,75,50,55
236311,76,66,77,77,63,67
236441,86,59,68,76,70,71
239641,69,60,65,67,74,84
243952,,,,,,
244269,64,28,39,40,76,80
245221,81,69,76,79,33,49
768,40,35,51,52,78,63
3281,52,69,72,70,72,71
20209,46,37,47,54,75,79
46736,40,32,50,55,79,64
49472,,,,,,
105318,67,71,77,75,50,64
105846,,,,,,
107298,,,,,,
124607,50,72,80,72,65,64
125871,73,54,69,72,70,72
135883,52,43,68,66,75,71
136113,30,30,41,56,75,74
137506,58,74,71,80,37,56
139313,55,68,78,70,76,71
140082,,,,,,
143632,,,,,,
146111,47,65,70,66,73,76
147006,64,72,72,80,44,58
148839,66,51,69,71,76,69
149184,70,69,70,73,73,77
150590,71,60,74,72,74,73
152211,,,,,,
153275,,,,,,
153296,57,69,77,76,51,70
155871,,,,,,
155946,57,74,77,76,47,70
156412,,,,,,
157503,66,56,67,72,73,74
157678,64,57,70,67,75,75
158438,65,56,67,66,73,81
158543,70,72,66,73,41,76
158810,45,66,72,71,74,72
159240,64,70,77,74,65,64
159591,49,64,68,64,73,75
161468,60,54,70,65,73,82
162280,72,74,73,76,45,73
163083,33,38,56,52,76,74
163186,63,74,72,71,73,76
163407,51,53,65,65,75,74
163419,70,55,68,73,75,76
163492,37,48,64,57,78,72
164491,66,56,75,73,73,75
164959,70,62,65,67,75,82
164994,74,70,73,76,60,68
165735,,,,,,
165769,,,,,,
166074,84,75,70,74,41,81
168621,76,63,72,73,73,77
169181,,,,,,
169214,91,73,67,76,46,65
169638,71,61,72,74,73,69
170084,,,,,,
170597,,,,,,
170664,71,69,74,78,58,70
171830,40,39,34,45,77,73
171896,62,55,60,57,76,72
172013,60,53,71,70,74,67
172113,55,49,64,65,73,75
172425,54,28,44,54,75,77
172553,,,,,,
172939,,,,,,
173146,60,66,79,73,67,63
173370,60,69,74,76,63,68
174549,73,69,77,78,58,59
174859,51,66,76,70,69,69
175314,55,59,71,68,72,75
175847,77,61,63,74,73,73
176009,63,64,76,75,70,65
176553,66,66,72,71,67,65
176794,50,77,75,72,41,74
176930,56,67,76,73,70,74
176993,72,71,74,76,28,45
177149,79,56,69,68,70,78
177525,79,65,71,76,53,75
177553,77,73,75,81,69,64
177569,72,74,78,79,53,67
177578,31,36,50,39,76,75
178051,58,54,68,66,73,81
178255,56,64,69,68,73,82
178284,71,71,73,75,44,61
178614,67,44,54,59,74,82
179551,74,74,59,72,33,77
179884,74,56,70,74,71,68
180359,69,53,71,73,72,65
181256,,,,,,
181271,64,72,76,75,49,60
181375,62,76,63,69,36,74
181573,70,70,71,71,71,74
182001,34,39,44,53,77,75
182579,62,68,67,68,75,79
183068,67,75,69,75,40,55
183141,,,,,,
183249,68,75,67,73,48,84
183346,66,71,75,71,72,73
183606,58,37,48,49,74,83
183870,80,68,72,80,38,62
183966,64,53,68,64,76,71
184037,49,44,60,61,75,71
184873,53,32,57,49,74,80
186130,70,34,58,63,75,74
186190,89,66,68,74,72,71
186351,70,73,70,74,70,81
186456,42,59,72,70,75,73
186648,70,34,65,62,76,79
186650,71,77,69,75,35,62
186783,87,70,67,73,54,67
187043,70,70,74,74,67,74
187084,88,72,61,67,67,84
187366,70,74,73,74,71,74
187421,70,60,71,69,70,78
187659,60,55,66,68,75,83
187800,77,54,73,75,72,72
188103,73,75,73,76,53,70
188182,65,46,60,60,74,74
188484,83,74,58,73,31,69
188556,69,71,68,74,75,80
188768,65,49,66,71,73,77
188770,74,75,70,77,43,69
188876,53,56,80,72,69,65
189053,87,74,58,73,29,70
189099,82,72,56,75,27,74
189207,74,71,74,77,32,62
189211,77,74,76,75,42,66
189234,79,75,72,74,66,67
189280,60,56,77,70,71,71
189338,85,70,72,75,34,63
189357,,,,,,
189446,76,69,73,75,36,55
189462,88,71,69,77,35,62
189484,73,58,70,72,74,72
189709,37,48,60,53,72,81
189757,73,71,54,69,35,78
189795,76,74,61,68,41,82
190120,,,,,,
190156,49,56,69,66,68,76
190209,,,,,,
190223,71,49,68,69,73,76
190520,64,41,64,66,79,74
190558,83,38,51,56,73,82
190576,49,35,59,48,73,80
190577,77,71,71,77,32,70
190607,87,72,69,79,28,66
190782,64,69,68,68,75,75
190885,77,55,70,74,73,66
190931,59,49,64,54,75,75
191123,74,76,64,73,32,71
191210,73,65,73,75,74,69
191565,76,71,65,77,44,67
191648,60,41,51,63,75,72
191725,67,73,76,75,53,66
192041,71,41,55,59,74,77
192087,81,53,69,70,73,71
192122,72,52,65,68,74,70
192146,81,67,73,73,73,67
192202,61,75,79,78,66,67
192238,53,45,66,57,72,74
192333,57,44,59,60,73,76
192476,31,48,67,60,74,68
192537,83,70,71,78,36,54
192575,80,67,70,77,72,75
192725,72,38,70,66,75,75
192838,71,61,68,73,73,76
192930,81,73,62,74,36,69
193062,74,62,67,73,73,76
193116,60,61,68,69,75,75
193425,67,71,65,70,76,82
193440,70,49,60,65,75,78
193692,70,71,73,77,61,63
193844,64,68,76,76,50,60
193897,75,71,74,77,39,46
193983,75,75,65,73,30,78
194020,61,60,69,68,73,76
194138,87,73,62,72,30,73
194174,73,68,75,75,50,61
194203,68,38,59,65,75,75
194665,55,53,56,52,77,82
194947,33,46,56,50,75,79
194996,58,75,61,67,41,77
195033,90,69,66,75,55,73
195088,69,69,73,76,47,68
195096,55,73,71,71,70,74
195361,70,53,69,71,70,74
195668,,,,,,
196073,67,76,68,73,33,74
196801,63,48,57,63,74,77
197136,76,73,56,74,43,70
197813,66,69,76,73,68,73
198006,66,76,76,73,59,74
198113,52,69,72,71,74,80
198143,72,69,73,78,25,58
198150,67,74,66,70,42,68
198331,84,75,67,74,35,62
198504,76,75,67,73,38,70
198581,69,39,55,51,74,78
198614,45,45,58,46,75,70
198657,78,60,70,73,71,81
198658,73,65,72,75,67,76
198719,84,68,70,80,25,47
198760,73,71,74,75,69,76
198817,65,60,71,73,69,60
198843,72,50,67,78,72,62
199417,,,,,,
199487,36,37,61,57,72,82
199550,54,42,59,57,74,80
199601,68,68,75,73,71,78
199641,,,,,,
199669,74,48,63,66,74,78
199745,67,50,59,55,75,78
199833,,,,,,
199912,73,69,74,79,34,55
200110,,,,,,
200443,77,64,75,69,70,69
200478,68,69,74,75,72,74
200517,72,38,66,69,71,69
200758,71,33,61,65,73,80
