ID,player_positions,age,dob,height_cm,weight_kg,league_id,league_name,club_team_id,club_position,nation_position,nation_jersey_number,player_tags,player_traits,gk,player_face_url
180403,"RW, RM",29,8/9/1988,175,77,13,Premier League,5,SUB,,,"#Dribbler, #Acrobat","Injury Free, Flair, Playmaker (AI), Technical Dribbler (AI), Takes Finesse Free Kicks",19,https://cdn.sofifa.net/players/180/403/19_120.png
181783,"ST, LW",32,5/21/1986,190,85,31,Serie A,45,SUB,,,#Aerial Threat,"Dives Into Tackles (AI), Beat Offside Trap, Flair, Power Header, Through Ball",18,https://cdn.sofifa.net/players/181/783/19_120.png
183898,"RW, LW",30,2/14/1988,180,69,16,Ligue 1,73,SUB,LW,11,"#Dribbler, #Acrobat","Avoids Using Weaker Foot, Flair, Long Shot Taker (AI), Chip Shot (AI)",18,https://cdn.sofifa.net/players/183/898/19_120.png
185020,RW,31,2/11/1987,178,73,31,Serie A,48,RW,,,#Engine,"Injury Free, Beat Offside Trap, Speed Dribbler (AI)",17,https://cdn.sofifa.net/players/185/020/19_120.png
186153,GK,28,4/18/1990,195,90,31,Serie A,45,GK,GK,1,,Comes For Crosses,83,https://cdn.sofifa.net/players/186/153/19_120.png
186942,"CM, CDM",27,10/24/1990,180,80,13,Premier League,10,SUB,SUB,21,#Playmaker ,"Injury Prone, Flair, Playmaker (AI), Technical Dribbler (AI)",19,https://cdn.sofifa.net/players/186/942/19_120.png
188377,"RB, RWB, CB",28,5/28/1990,183,70,13,Premier League,10,RB,RCB,2,#Engine,"Long Throw-in, Avoids Using Weaker Foot, Speed Dribbler (AI)",19,https://cdn.sofifa.net/players/188/377/19_120.png
190584,"CM, CDM",28,3/8/1990,179,75,53,La Liga,457,CM,SUB,3,"#Playmaker, #Tactician ",Playmaker (AI),20,https://cdn.sofifa.net/players/190/584/19_120.png
190941,GK,28,11/24/1989,190,80,19,Bundesliga,32,GK,SUB,1,,"Puncher, GK Long Throw, Comes For Crosses",83,https://cdn.sofifa.net/players/190/941/19_120.png
192563,GK,26,3/4/1992,190,83,13,Premier League,1,SUB,,,,Cautious With Crosses,82,https://cdn.sofifa.net/players/192/563/19_120.png
192883,"CAM, RW, RM, LM",29,1/21/1989,177,75,13,Premier League,1,LM,,,#Acrobat,"Flair, Long Shot Taker (AI), Speed Dribbler (AI), Set Play Specialist",15,https://cdn.sofifa.net/players/192/883/19_120.png
193082,"RM, RW",30,5/26/1988,179,72,31,Serie A,45,RM,RM,11,"#Speedster, #Dribbler, #Acrobat","Diver, Beat Offside Trap, Selfish, Flair, Long Shot Taker (AI), Technical Dribbler (AI)",15,https://cdn.sofifa.net/players/193/082/19_120.png
193301,ST,27,5/28/1991,175,73,13,Premier League,1,SUB,,,,Flair,16,https://cdn.sofifa.net/players/193/301/19_120.png
194404,GK,28,7/19/1989,190,84,53,La Liga,461,GK,,,,Puncher,82,https://cdn.sofifa.net/players/194/404/19_120.png
198009,GK,25,11/10/1992,188,77,31,Serie A,45,SUB,SUB,12,,"Injury Prone, Cautious With Crosses",83,https://cdn.sofifa.net/players/198/009/19_120.png
198176,CB,26,2/5/1992,189,78,31,Serie A,44,SUB,CB,6,#Tactician ,Long Passer (AI),19,https://cdn.sofifa.net/players/198/176/19_120.png
198329,"ST, RW, LW",27,3/6/1991,182,77,53,La Liga,461,LS,SUB,9,#Speedster,"Beat Offside Trap, Speed Dribbler (AI)",17,https://cdn.sofifa.net/players/198/329/19_120.png
199482,GK,27,10/1/1990,184,81,16,Ligue 1,66,GK,SUB,12,,"Rushes Out Of Goal, Comes For Crosses",83,https://cdn.sofifa.net/players/199/482/19_120.png
199564,"RB, RM",26,2/7/1992,178,68,53,La Liga,241,RB,,,#Tackling ,,21,https://cdn.sofifa.net/players/199/564/19_120.png
200104,"LM, ST",25,7/8/1992,183,65,13,Premier League,18,LM,,,"#Dribbler, #Distance Shooter","Finesse Shot, Long Shot Taker (AI), Speed Dribbler (AI)",18,https://cdn.sofifa.net/players/200/104/19_120.png
204963,RB,26,1/11/1992,173,73,53,La Liga,243,RB,SUB,2,,,20,https://cdn.sofifa.net/players/204/963/19_120.png
204970,"RM, RW",25,1/26/1993,179,70,16,Ligue 1,219,RM,SUB,20,#Acrobat,"Finesse Shot, Flair, Long Shot Taker (AI)",18,https://cdn.sofifa.net/players/204/970/19_120.png
205498,CM,26,12/20/1991,180,65,13,Premier League,5,CM,CM,14,#Playmaker ,Playmaker (AI),19,https://cdn.sofifa.net/players/205/498/19_120.png
207566,"CDM, CM",26,4/7/1992,187,83,53,La Liga,449,CDM,CDM,14,#Strength,"Finesse Shot, Long Passer (AI), Playmaker (AI)",17,https://cdn.sofifa.net/players/207/566/19_120.png
207865,CB,24,5/14/1994,183,75,16,Ligue 1,73,RCB,,,#Tackling ,Long Throw-in,17,https://cdn.sofifa.net/players/207/865/19_120.png
211117,CAM,22,4/11/1996,188,80,13,Premier League,18,CAM,RCM,20,,"Diver, Beat Offside Trap, Flair, Long Shot Taker (AI), Technical Dribbler (AI)",17,https://cdn.sofifa.net/players/211/117/19_120.png
212190,CB,22,9/3/1995,195,97,19,Bundesliga,21,SUB,SUB,15,"#Aerial Threat, #Strength",Dives Into Tackles (AI),19,https://cdn.sofifa.net/players/212/190/19_120.png
212462,LB,25,12/15/1992,181,71,308,Liga Portugal,236,LB,,,#Crosser,"Avoids Using Weaker Foot, Flair, Speed Dribbler (AI), Takes Finesse Free Kicks",19,https://cdn.sofifa.net/players/212/462/19_120.png
216460,"CB, RB",23,1/20/1995,185,80,53,La Liga,240,RCB,LCB,2,#Tackling ,Dives Into Tackles (AI),18,https://cdn.sofifa.net/players/216/460/19_120.png
218667,"RW, CAM",23,8/10/1994,173,64,13,Premier League,10,SUB,RM,11,"#Dribbler, #Acrobat","Avoids Using Weaker Foot, Flair, Playmaker (AI), Technical Dribbler (AI)",18,https://cdn.sofifa.net/players/218/667/19_120.png
220793,CB,22,6/12/1996,187,79,13,Premier League,18,RCB,LCB,23,,,17,https://cdn.sofifa.net/players/220/793/19_120.png
24630,GK,35,8/31/1982,188,92,31,Serie A,47,SUB,SUB,23,,"Puncher, GK Long Throw, Rushes Out Of Goal",82,https://cdn.sofifa.net/players/024/630/19_120.png
53302,CDM,34,7/24/1983,184,83,31,Serie A,52,CDM,,,#Tactician ,"Leadership, Team Player",17,https://cdn.sofifa.net/players/053/302/19_120.png
106231,ST,37,2/11/1981,182,78,53,La Liga,448,ST,,,#Aerial Threat,"Beat Offside Trap, Power Header, Target Forward",20,https://cdn.sofifa.net/players/106/231/19_120.png
163705,GK,33,3/28/1985,185,82,16,Ligue 1,219,GK,SUB,16,,Leadership,82,https://cdn.sofifa.net/players/163/705/19_120.png
168354,GK,32,12/1/1985,195,90,308,Liga Portugal,237,GK,,,,"Avoids Using Weaker Foot, GK Long Throw, Cautious With Crosses",82,https://cdn.sofifa.net/players/168/354/19_120.png
176266,"CDM, CB",31,1/9/1987,179,78,31,Serie A,46,LDM,,,#Tactician ,Dives Into Tackles (AI),16,https://cdn.sofifa.net/players/176/266/19_120.png
178005,GK,30,2/15/1988,190,84,13,Premier League,110,GK,GK,1,,"Injury Free, Avoids Using Weaker Foot, GK Up for Corners",81,https://cdn.sofifa.net/players/178/005/19_120.png
178086,GK,31,5/13/1987,190,92,53,La Liga,240,SUB,,,,Comes For Crosses,82,https://cdn.sofifa.net/players/178/086/19_120.png
178088,"RM, RW, CAM",30,4/28/1988,170,63,13,Premier League,11,SUB,,,,"Finesse Shot, Playmaker (AI), Team Player, Takes Finesse Free Kicks",17,https://cdn.sofifa.net/players/178/088/19_120.png
178562,"CAM, CM, CDM",30,6/29/1988,174,71,53,La Liga,481,RCM,LCM,7,#Playmaker ,"Flair, Playmaker (AI)",17,https://cdn.sofifa.net/players/178/562/19_120.png
179783,GK,29,9/27/1988,197,98,19,Bundesliga,34,GK,,,,"Leadership, GK Up for Corners, Puncher, Team Player, Comes For Crosses, Saves with Feet",82,https://cdn.sofifa.net/players/179/783/19_120.png
179944,CB,31,4/22/1987,189,84,13,Premier League,5,LCB,,,,"Power Free-Kick, Long Passer (AI), Long Shot Taker (AI)",18,https://cdn.sofifa.net/players/179/944/19_120.png
185221,"CDM, CB",30,7/23/1987,187,78,16,Ligue 1,219,LDM,,,,"Dives Into Tackles (AI), Leadership, Long Passer (AI)",18,https://cdn.sofifa.net/players/185/221/19_120.png
186627,ST,27,8/12/1990,189,88,16,Ligue 1,72,ST,ST,9,#Strength,"Power Free-Kick, Selfish, Flair, Long Shot Taker (AI), Technical Dribbler (AI), Through Ball",10,https://cdn.sofifa.net/players/186/627/19_120.png
189068,ST,29,5/31/1989,196,89,308,Liga Portugal,237,ST,,,"#Poacher, #Aerial Threat, #Strength, #Complete Forward","Power Header, Target Forward",18,https://cdn.sofifa.net/players/189/068/19_120.png
189358,"CAM, CM, CF",29,3/17/1989,175,68,19,Bundesliga,22,SUB,,,"#Dribbler, #Acrobat","Flair, Technical Dribbler (AI), Backs Into Player",18,https://cdn.sofifa.net/players/189/358/19_120.png
189712,"CM, CDM",28,2/13/1990,186,78,31,Serie A,52,LCM,CM,12,,"Injury Prone, Leadership",17,https://cdn.sofifa.net/players/189/712/19_120.png
190547,CB,30,2/3/1988,190,80,16,Ligue 1,69,RCB,SUB,15,#Strength,"Dives Into Tackles (AI), Long Passer (AI), Power Header",18,https://cdn.sofifa.net/players/190/547/19_120.png
192593,GK,33,10/27/1984,191,84,16,Ligue 1,69,GK,,,,"Leadership, Cautious With Crosses",81,https://cdn.sofifa.net/players/192/593/19_120.png
193698,GK,28,6/2/1990,187,82,19,Bundesliga,10029,GK,,,,"Leadership, Saves with Feet",82,https://cdn.sofifa.net/players/193/698/19_120.png
195093,ST,26,11/23/1991,189,93,53,La Liga,457,ST,,,"#Poacher, #Strength","Beat Offside Trap, Power Header",21,https://cdn.sofifa.net/players/195/093/19_120.png
197965,CM,28,10/6/1989,177,72,308,Liga Portugal,234,LCM,,,,"Injury Free, Playmaker (AI), Set Play Specialist",20,https://cdn.sofifa.net/players/197/965/19_120.png
200316,GK,25,5/12/1993,192,90,20,2. Bundesliga,31,GK,,,,Cautious With Crosses,82,https://cdn.sofifa.net/players/200/316/19_120.png
200724,"CB, LB, RB",28,1/18/1990,180,76,53,La Liga,243,SUB,RB,4,#Tackling ,"Injury Free, Leadership",18,https://cdn.sofifa.net/players/200/724/19_120.png
200888,"CDM, CB, CM",26,9/9/1991,188,83,308,Liga Portugal,236,SUB,,,#Strength,Leadership,18,https://cdn.sofifa.net/players/200/888/19_120.png
201153,ST,25,10/23/1992,189,85,13,Premier League,5,ST,,,,"Beat Offside Trap, Speed Dribbler (AI)",13,https://cdn.sofifa.net/players/201/153/19_120.png
202166,"CM, LW, LM, CAM",24,9/20/1993,187,77,16,Ligue 1,73,LCM,LM,7,#Dribbler,"Finesse Shot, Flair, Playmaker (AI), Technical Dribbler (AI)",19,https://cdn.sofifa.net/players/202/166/19_120.png
202556,"ST, LW",24,2/13/1994,176,78,16,Ligue 1,66,LS,LS,10,#FK Specialist,"Flair, Long Shot Taker (AI), Speed Dribbler (AI), Technical Dribbler (AI), Backs Into Player, Set Play Specialist",18,https://cdn.sofifa.net/players/202/556/19_120.png
204639,CB,27,1/8/1991,187,79,53,La Liga,240,SUB,,,,"Long Passer (AI), Power Header",21,https://cdn.sofifa.net/players/204/639/19_120.png
204935,GK,24,3/7/1994,185,77,13,Premier League,7,GK,GK,1,,"Long Passer (AI), Puncher",82,https://cdn.sofifa.net/players/204/935/19_120.png
206545,"CM, CDM, LM",26,10/17/1991,178,75,53,La Liga,483,RCM,,,#Playmaker ,"Playmaker (AI), Technical Dribbler (AI)",18,https://cdn.sofifa.net/players/206/545/19_120.png
206585,GK,23,10/3/1994,187,85,13,Premier League,5,GK,SUB,13,,"GK Long Throw, Comes For Crosses, Saves with Feet",81,https://cdn.sofifa.net/players/206/585/19_120.png
207410,CM,24,5/6/1994,178,78,13,Premier League,5,SUB,,,"#Dribbler, #Playmaker ","Flair, Playmaker (AI), Technical Dribbler (AI)",14,https://cdn.sofifa.net/players/207/410/19_120.png
207863,CB,29,5/16/1989,191,86,308,Liga Portugal,236,RCB,,,#Strength,"Injury Free, Power Header",17,https://cdn.sofifa.net/players/207/863/19_120.png
208093,ST,26,4/7/1992,180,77,53,La Liga,483,RS,,,,"Beat Offside Trap, Finesse Shot",20,https://cdn.sofifa.net/players/208/093/19_120.png
208418,LM,24,9/4/1993,181,73,2012,Super League,112378,LM,LM,11,#Acrobat,"Long Shot Taker (AI), Speed Dribbler (AI)",18,https://cdn.sofifa.net/players/208/418/19_120.png
208618,"RW, RM",27,7/1/1991,173,70,53,La Liga,243,SUB,SUB,11,"#Engine, #Crosser",Beat Offside Trap,18,https://cdn.sofifa.net/players/208/618/19_120.png
208808,"LM, ST, RM",26,1/4/1992,174,72,67,Premier League,100767,LW,SUB,21,"#Speedster, #Acrobat, #Clinical Finisher","Power Free-Kick, Selfish, Flair, Long Shot Taker (AI), Speed Dribbler (AI)",18,https://cdn.sofifa.net/players/208/808/19_120.png
209658,"CM, CAM, CDM",23,2/6/1995,189,79,19,Bundesliga,21,SUB,SUB,14,#Engine,"Injury Prone, Flair, Long Shot Taker (AI), Speed Dribbler (AI)",18,https://cdn.sofifa.net/players/209/658/19_120.png
210008,"CM, CDM",23,4/3/1995,192,80,16,Ligue 1,73,CDM,,,,,19,https://cdn.sofifa.net/players/210/008/19_120.png
210617,"RM, LM, CM",23,1/18/1995,182,67,31,Serie A,47,SUB,,,#Dribbler,Speed Dribbler (AI),20,https://cdn.sofifa.net/players/210/617/19_120.png
211300,"LW, ST, LM",22,12/5/1995,184,76,13,Premier League,11,SUB,,,#Dribbler,"Beat Offside Trap, Finesse Shot, Flair, Speed Dribbler (AI), Technical Dribbler (AI)",18,https://cdn.sofifa.net/players/211/300/19_120.png
212188,ST,22,3/6/1996,181,75,19,Bundesliga,112172,LS,ST,9,#Speedster,"Diver, Beat Offside Trap, Speed Dribbler (AI)",19,https://cdn.sofifa.net/players/212/188/19_120.png
212198,"CAM, CF, CM",23,9/8/1994,179,69,308,Liga Portugal,237,CAM,SUB,16,#Distance Shooter,"Injury Free, Flair, Long Shot Taker (AI), Playmaker (AI), Technical Dribbler (AI)",20,https://cdn.sofifa.net/players/212/198/19_120.png
212218,CB,24,5/27/1994,189,85,13,Premier League,10,SUB,,,#Tackling ,Long Passer (AI),18,https://cdn.sofifa.net/players/212/218/19_120.png
213331,CB,22,2/11/1996,194,95,19,Bundesliga,32,RCB,SUB,23,"#Aerial Threat, #Strength",,18,https://cdn.sofifa.net/players/213/331/19_120.png
213345,"LM, RM, LW, RW",22,6/13/1996,178,71,19,Bundesliga,21,SUB,,,"#Speedster, #Dribbler, #Acrobat",Speed Dribbler (AI),13,https://cdn.sofifa.net/players/213/345/19_120.png
213565,"LM, CAM",22,11/12/1995,171,62,53,La Liga,240,LM,SUB,8,#Acrobat,"Finesse Shot, Playmaker (AI), Technical Dribbler (AI), Set Play Specialist, Takes Finesse Free Kicks",19,https://cdn.sofifa.net/players/213/565/19_120.png
219683,"CM, CDM",23,8/3/1994,181,81,19,Bundesliga,21,SUB,SUB,12,,"Long Passer (AI), Long Shot Taker (AI), Power Header",18,https://cdn.sofifa.net/players/219/683/19_120.png
220971,"CM, CDM, CAM",23,2/10/1995,172,64,13,Premier League,9,LCM,,,"#Dribbler, #Acrobat","Flair, Long Shot Taker (AI), Playmaker (AI), Technical Dribbler (AI)",19,https://cdn.sofifa.net/players/220/971/19_120.png
222737,RW,21,2/26/1997,172,74,53,La Liga,241,SUB,,,#Acrobat,"Diver, Flair, Long Shot Taker (AI), Speed Dribbler (AI), Playmaker (AI), Takes Finesse Free Kicks",18,https://cdn.sofifa.net/players/222/737/19_120.png
225850,CB,22,8/13/1995,189,80,16,Ligue 1,73,SUB,SUB,3,,,18,https://cdn.sofifa.net/players/225/850/19_120.png
230294,"ST, CF",26,2/29/1992,188,83,7,Serie A,1035,ST,ST,9,#Strength,"Selfish, Power Header",22,https://cdn.sofifa.net/players/230/294/19_120.png
230375,CB,26,2/29/1992,185,80,7,Serie A,1629,RCB,LCB,4,,,54,https://cdn.sofifa.net/players/230/375/19_120.png
230481,"RW, CAM",26,2/29/1992,177,75,7,Serie A,1629,RW,RW,7,,"Power Free-Kick, Flair, Long Shot Taker (AI), Technical Dribbler (AI)",21,https://cdn.sofifa.net/players/230/481/19_120.png
230666,ST,21,4/3/1997,175,73,13,Premier League,10,SUB,,,"#Dribbler, #Acrobat","Diver, Beat Offside Trap, Flair, Technical Dribbler (AI)",19,https://cdn.sofifa.net/players/230/666/19_120.png
5479,GK,37,5/20/1981,185,84,308,Liga Portugal,236,GK,,,,"Leadership, GK Long Throw, Cautious With Crosses",80,https://cdn.sofifa.net/players/005/479/19_120.png
45186,"RM, LM, ST",36,7/21/1981,179,75,53,La Liga,449,RM,,,#Crosser,Technical Dribbler (AI),18,https://cdn.sofifa.net/players/045/186/19_120.png
48940,GK,36,5/20/1982,196,90,13,Premier League,1,GK,,,,"Puncher, GK Long Throw, Team Player, Cautious With Crosses",80,https://cdn.sofifa.net/players/048/940/19_120.png
104389,GK,33,9/29/1984,190,82,19,Bundesliga,166,GK,GK,1,,Comes For Crosses,81,https://cdn.sofifa.net/players/104/389/19_120.png
113422,ST,36,12/3/1981,175,69,39,Major League Soccer,112828,ST,,,,"Beat Offside Trap, Leadership, Finesse Shot, Flair, Long Shot Taker (AI), Target Forward",17,https://cdn.sofifa.net/players/113/422/19_120.png
146530,RB,35,5/6/1983,172,68,16,Ligue 1,73,SUB,,,,"Power Free-Kick, Diver, Early Crosser, Flair",15,https://cdn.sofifa.net/players/146/530/19_120.png
158963,"CDM, CM",32,1/30/1986,178,63,31,Serie A,47,CDM,,,,"Injury Prone, Playmaker (AI), Set Play Specialist, Takes Finesse Free Kicks",19,https://cdn.sofifa.net/players/158/963/19_120.png
163489,GK,31,1/27/1987,189,82,31,Serie A,111974,GK,,,,,81,https://cdn.sofifa.net/players/163/489/19_120.png
165229,CB,32,9/10/1985,186,75,13,Premier League,1,SUB,SUB,17,,"Injury Prone, Power Header",18,https://cdn.sofifa.net/players/165/229/19_120.png
167905,RB,32,8/4/1985,180,83,13,Premier League,11,RB,RB,16,,"Avoids Using Weaker Foot, Speed Dribbler (AI), Team Player, Backs Into Player",18,https://cdn.sofifa.net/players/167/905/19_120.png
168435,GK,31,1/12/1987,192,80,31,Serie A,54,GK,SUB,1,,"Injury Free, GK Up for Corners, GK Long Throw",80,https://cdn.sofifa.net/players/168/435/19_120.png
168530,CB,32,3/29/1986,192,87,308,Liga Portugal,234,LCB,,,#Strength,"Injury Prone, Leadership, Power Header, Team Player",19,https://cdn.sofifa.net/players/168/530/19_120.png
170481,CB,31,10/10/1986,189,90,53,La Liga,461,RCB,,,#Strength,"Injury Prone, Long Passer (AI)",19,https://cdn.sofifa.net/players/170/481/19_120.png
171897,"CM, CDM",31,9/28/1986,169,67,53,La Liga,449,LCM,LCM,18,,,18,https://cdn.sofifa.net/players/171/897/19_120.png
172522,"CM, RM, LM",29,5/31/1989,181,74,53,La Liga,461,LM,,,,"Injury Free, Long Shot Taker (AI)",19,https://cdn.sofifa.net/players/172/522/19_120.png
173521,CB,31,6/23/1987,187,77,31,Serie A,52,SUB,,,,Power Header,20,https://cdn.sofifa.net/players/173/521/19_120.png
177413,"CM, CDM",29,1/12/1989,188,81,19,Bundesliga,22,CDM,LCM,6,,Injury Free,15,https://cdn.sofifa.net/players/177/413/19_120.png
177457,"RB, CDM, CM",29,4/27/1989,185,81,19,Bundesliga,32,RDM,,,"#Engine, #Tactician ","Injury Prone, Dives Into Tackles (AI)",17,https://cdn.sofifa.net/players/177/457/19_120.png
177683,GK,29,12/17/1988,183,79,19,Bundesliga,23,GK,GK,1,,"Rushes Out Of Goal, Comes For Crosses",80,https://cdn.sofifa.net/players/177/683/19_120.png
178509,ST,31,9/30/1986,192,88,13,Premier League,5,SUB,ST,9,"#Aerial Threat, #Strength",Target Forward,18,https://cdn.sofifa.net/players/178/509/19_120.png
179847,CB,31,3/17/1987,195,85,31,Serie A,52,LCB,SUB,6,"#Aerial Threat, #Strength","Leadership, Power Header",19,https://cdn.sofifa.net/players/179/847/19_120.png
181291,CM,27,11/11/1990,175,69,13,Premier League,9,SUB,LCM,5,,,18,https://cdn.sofifa.net/players/181/291/19_120.png
181786,CB,32,2/5/1986,192,84,67,Premier League,100765,LCB,,,#Strength,"Injury Prone, Leadership, Long Passer (AI)",18,https://cdn.sofifa.net/players/181/786/19_120.png
183280,CB,32,12/27/1985,190,90,16,Ligue 1,219,RCB,,,#Strength,"Power Free-Kick, Power Header",12,https://cdn.sofifa.net/players/183/280/19_120.png
183376,CDM,29,8/14/1988,184,80,308,Liga Portugal,234,CDM,,,,Dives Into Tackles (AI),20,https://cdn.sofifa.net/players/183/376/19_120.png
183498,"CDM, CM",33,1/25/1985,184,75,31,Serie A,46,RDM,,,#Engine,"Long Shot Taker (AI), Outside Foot Shot",17,https://cdn.sofifa.net/players/183/498/19_120.png
183574,"CF, ST, CAM",30,3/19/1988,180,76,19,Bundesliga,38,ST,,,,"Leadership, Playmaker (AI), Technical Dribbler (AI)",18,https://cdn.sofifa.net/players/183/574/19_120.png
183711,"CDM, CM",28,6/17/1990,182,80,13,Premier League,9,RCM,CM,8,#Engine,"Injury Prone, Leadership, Early Crosser, Long Passer (AI), Team Player",18,https://cdn.sofifa.net/players/183/711/19_120.png
184144,CAM,30,2/23/1988,173,66,2012,Super League,112378,CAM,,,#Acrobat,"Avoids Using Weaker Foot, Flair, Technical Dribbler (AI), Backs Into Player",16,https://cdn.sofifa.net/players/184/144/19_120.png
184200,"ST, LM",29,4/19/1989,192,83,13,Premier League,19,ST,ST,7,,"Diver, Flair, Technical Dribbler (AI), Backs Into Player, Through Ball",20,https://cdn.sofifa.net/players/184/200/19_120.png
184431,"CF, ST",31,1/26/1987,163,61,39,Major League Soccer,111651,RS,,,"#Dribbler, #FK Specialist, #Acrobat","Flair, Long Shot Taker (AI), Playmaker (AI), Technical Dribbler (AI), Backs Into Player, Takes Finesse Free Kicks",12,https://cdn.sofifa.net/players/184/431/19_120.png
184484,"CAM, LM, LW",28,9/8/1989,186,82,13,Premier League,7,CAM,CAM,10,"#Crosser, #FK Specialist","Injury Free, Long Shot Taker (AI), Playmaker (AI), Set Play Specialist, Takes Finesse Free Kicks",19,https://cdn.sofifa.net/players/184/484/19_120.png
185103,"LB, CB",32,11/10/1985,187,83,31,Serie A,52,LB,,,"#Distance Shooter, #Crosser, #FK Specialist","Avoids Using Weaker Foot, Early Crosser, Long Shot Taker (AI)",21,https://cdn.sofifa.net/players/185/103/19_120.png
185239,CB,28,7/21/1989,186,83,19,Bundesliga,22,SUB,,,,Injury Prone,19,https://cdn.sofifa.net/players/185/239/19_120.png
186345,"RB, RWB",27,9/19/1990,178,72,13,Premier League,18,RB,RWB,12,"#Engine, #Crosser","Long Throw-in, Injury Free, Early Crosser",19,https://cdn.sofifa.net/players/186/345/19_120.png
186561,"CM, CDM, CAM",27,12/26/1990,183,76,13,Premier League,1,CAM,LCM,10,#Engine,"Injury Prone, Long Shot Taker (AI)",17,https://cdn.sofifa.net/players/186/561/19_120.png
